DEPT,SECTION,CATEGORY,SUBCATEGORY,ITEM,SIZE,PRICE,UPC,ID,DUE,NOTE,"EACH SIZE",UNIT,"PACK AMT","RETAIL UNITS PER EACH","REG PRICE",DEPT_ID,SECTION_ID,CATEGORY_ID,SUBCATEGORY_ID,ORIGIN
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","K-MAMA KOREAN GF BBQ SAUCE","","Korean Spicy BBQ Sauce GF","12/12 OZ","58.54","866019-000246","10306","","","12","OZ","12","1.000","58.54","7","10","202","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LA PERLA TOSTADA SHELLS","","Corn, Tostada 6"" (shelf stable)","12/22 CT","25.75","675674-927016","9989","","","22","CT","12","1.000","25.75","7","10","191","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LA REYNA TORTILLA CHIPS","","Chile Chipotle Tortilla Chips","12/12 OZ","28.75","752830-926905","10318","","","12","OZ","12","1.000","28.75","7","10","220","","IOWA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LA REYNA TORTILLA CHIPS","","Corn Tortilla Chips","12/12 OZ","28.75","752830-926608","10316","","","12","OZ","12","1.000","28.75","7","10","220","","IOWA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LA REYNA TORTILLA CHIPS","","Multi-Grain Tortilla Chips","12/12 OZ","28.75","752830-927001","10317","","","12","OZ","12","1.000","28.75","7","10","220","","IOWA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LITTLE BEAR ""BEARITOS"" TORTILLA CHIPS","","Chips, ""Bearitos"" Tortilla Yellow Corn OG","12/16 OZ","44.40","024335-211160","493","","","16","OZ","12","1.000","44.40","7","10","91","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Honey Mustard, Fire Roasted Garlic","6/12 OZ","27.45","094922- 019455","9881","","","12","OZ","6","1.000","27.45","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Honey Mustard, Fire Roasted Habanero Garlic","6/12 OZ","27.45","094922- 019479","9882","","","12","OZ","6","1.000","27.45","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Honey Mustard, Fire Roasted Jalapeno Garlic","6/12 OZ","27.45","094922-412492","9883","","","12","OZ","6","1.000","27.45","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Honey Mustard, Fire Roasted Onion & Black Pepper","6/12 OZ","27.45","094922- 019462","9884","","","12","OZ","6","1.000","27.45","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce, Cherry Bomb","6/5 OZ","24.39","094922-373328","9875","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce, Habanero with Garlic","6/5 OZ","24.39","094922- 033543","9876","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce, Jalapeno with Garlic","6/5 OZ","24.39","094922- 033550","9877","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce, Ripe Jalapeno with Garlic","6/5 OZ","24.39","094922- 391919","9879","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce, Ripe Serrano","6/5 OZ","24.39","094922-391933","9991","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Hot Sauce,Thirteen","6/5 OZ","24.39","094922-391926","9880","","","5","OZ","6","1.000","24.39","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","LUCKY'S SAUCES","","Salsa-Racha, Hot Pepper","6/8.5 OZ","31.75","094922- 476395","9878","","","8.5","OZ","6","1.000","31.75","7","10","144","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Angel Food Cake Baking Mix GF","6/1.2 LB","34.25","855968-006102","10050","","","1.2","LB","6","1.000","34.25","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Banana Bread Baking Mix GF","6/1 LB","28.60","855968-006041","10042","","","1","LB","6","1.000","28.60","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Bread Baking Mix GF","6/14.6 OZ","30.25","855968-006034","10041","","","14.6","OZ","6","1.000","30.25","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Brownie Baking Mix GF","6/14.7 OZ","34.25","855968-006065","10043","","","14.7","OZ","6","1.000","34.25","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Carrot Cake Baking Mix GF","6/15.2 OZ","28.60","855968-006027","10046","","","15.2","OZ","6","1.000","28.60","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Chocolate Cake Baking Mix GF","6/15.6 OZ","30.25","855968-006003","10047","","","15.6","OZ","6","1.000","30.25","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Cookie Baking Mix GF","6/15 OZ","28.60","855968-006058","10045","","","15","OZ","6","1.000","28.60","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Cornbread Baking Mix GF","6/12.6 OZ","25.75","855968-006096","10048","","","12.6","OZ","6","1.000","25.75","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Pancake/Waffle Mix GF","6/13.7 OZ","28.60","855968-006089","10044","","","13.7","OZ","6","1.000","28.60","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAMA STOEN'S GLUTEN-FREE BAKING MIXES","","Pizza Crust Mix GF","6/14.3 OZ","28.60","855968-006072","10049","","","14.3","OZ","6","1.000","28.60","7","10","205","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup 12oz OG (glass)","12/12 OZ","89.00","765299-000420","9136","","","12","OZ","12","1.000","89.00","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Candy Gift Box OG","16/1.5 OZ","65.40","765299-000062","9847","","","1.5","OZ","16","1.000","65.40","7","10","136","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Half-Pints OG (glass)","12/8 OZ","77.00","765299-000567","9137","","","8","OZ","12","1.000","77.00","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Jug OG (Grade A Dark)","1 GAL","68.00","765299-013062","9139","","","1","GAL","1","1.000","68.00","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Pail OG (Grade A) SPECIAL ORDER","5 GAL","256.40","765299-000499","10587","","","5","GAL","1","1.000","256.40","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Pail OG (Grade B)","5 GAL","256.40","765299-000482","9138","","","5","GAL","1","1.000","256.40","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Pints OG","12/16 OZ","111.30","765299-000550","9135","","","16","OZ","12","1.000","111.30","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Squeeze Bottle OG (Grade A Dark) ","12/12 OZ","87.07","765299-000581","9674","","","12","OZ","12","1.000","87.07","7","10","136","","LOCAL"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MAPLE VALLEY COOPERATIVE","","Maple Syrup Tiny Gift Bottle OG","24/1 OZ","43.90","765299-000048","9846","","","1","OZ","24","1.000","43.90","7","10","136","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MRS. CLARK'S MAYONNAISE","","Mayonnaise","12/32 OZ","38.95","070034-100212","711","","","32","OZ","12","1.000","38.95","7","10","35","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","MRS. CLARK'S MAYONNAISE","","Mayonnaise Dressing","4/1 GAL","47.59","070034-529143","712","","","1","GAL","4","1.000","47.59","7","10","35","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Chocolate Sunflower Butter OG","12/15 OZ","64.40","671896-030411","10199","","","15","OZ","12","1.000","64.40","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Crunchy Peanut Butter OG","12/15 OZ","64.40","671896-030114","10196","","","15","OZ","12","1.000","64.40","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Honey Cinnamon Peanut Butter OG","12/15 OZ","64.40","671896-030039","10197","","","15","OZ","12","1.000","64.40","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Original Almond Butter OG","12/8 OZ","75.37","671896-031210","10198","","","8","OZ","12","1.000","75.37","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Pepita Sunflower Butter OG","12/15 OZ","79.02","671896-031500","10200","","","15","OZ","12","1.000","79.02","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","NATURALLY NUTTY NUT BUTTERS","","Smooth Peanut Butter OG","12/15 OZ","64.40","671896-030015","10195","","","15","OZ","12","1.000","64.40","7","10","212","","MI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","PIETRON FAMILY WILD RICE","","Wild Rice MN - hand harvested","1 LB","10.37","753780-10500","10462","","","1","LB","1","1.000","10.37","7","10","231","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","PURE ALASKA SALMON","","Redhead Canned Sockeye Salmon","12/7.5 OZ","56.99","882553-000009","199","","","7.5","OZ","12","1.000","56.99","7","10","36","","AK"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","PURE ALASKA SALMON","","Think Pink Canned Salmon","12/7.5 OZ","30.85","882553-000016","197","","","7.5","OZ","12","1.000","30.85","7","10","36","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","PURE ALASKA SALMON","","Think Pink Canned Salmon (tall can)","24/14 OZ","74.05","882553-000443","198","","","14","OZ","24","1.000","74.05","7","10","36","","AK"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Angel"" (Nettle, Milky Oat, Fennel, Calendula, Apple, Lemon Balm etc.)","7 OZ","25.00","000000-00BULK","10552","","","7","OZ","1","1.000","25.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Angel"" EMPTY 7 OZ. DISPLAY JAR","7 OZ","0.00","000000-00BULK","10555","","","7","OZ","1","1.000","0.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Dream"" (Poppy, Milky Oats, Apple, Anise Hyssop, Sage, Lavender etc.)","7 OZ","25.00","000000-00BULK","10553","","","7","OZ","1","1.000","25.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Dream"" EMPTY 7 OZ. DISPLAY JAR","7 OZ","0.00","000000-00BULK","10556","","","7","OZ","1","1.000","0.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Tiger"" (Tulsi, Ginseng, Lemongrass, Ginko, Elderberry, etc.)","7 OZ","25.00","000000-00BULK","10551","","","7","OZ","1","1.000","25.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SACRED BLOSSOM FARM LIVING HERBAL TEA","","""Tiger"" EMPTY 7 OZ. DISPLAY JAR","7 OZ","0.00","000000-00BULK","10554","","","7","OZ","1","1.000","0.00","7","10","225","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SMUDE'S SUNFLOWER OIL MICROWAVE POPCORN","","Popcorn, All Natural Microwave Pouch (made with sunflower oil)","12/3 PACK","42.75","857408-002316","10504","","","3","PACK","12","1.000","42.75","7","10","233","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","SZCZUTKOWSKI ORGANIC APPLESAUCE","","Applesauce OG LOCAL","12/32 OZ","63.00","040232-072338","9838","","Szczutkowski Orchard","32","OZ","12","1.000","63.00","7","10","185","","WISCONSIN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Almond Agave GF (vegan)","12/2.4 OZ","20.94","891352-001940","9391","","","2.4","OZ","12","1.000","20.94","7","10","151","","NM"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Caramel Pecan GF","12/2.2 OZ","20.99","891352-001254","9393","","","2.2","OZ","12","1.000","20.99","7","10","151","","NM"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Chocolate Butterscotch GF (vegan)","12/2.4 OZ","20.99","891352-001933","9392","","","2.4","OZ","12","1.000","20.99","7","10","151","","NM"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Maple Praline Energy Bar GF","12/2 OZ","20.99","891352-001124","10218","","","2","OZ","12","1.000","20.99","7","10","151","","NEW MEXICO"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Pinon Coffee GF","12/2.2 OZ","20.99","891352-001094","9745","","","2.2","OZ","12","1.000","20.99","7","10","151","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TAOS MOUNTAIN ENERGY BARS - Gluten Free, Non-GMO","","Toasted Coconut GF","12/2.2 OZ","20.99","891352-001971","9394","","","2.2","OZ","12","1.000","20.99","7","10","151","","NM"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","THE HONEY HOUSE","","Honey, 1 GAL  LOCAL","1 GAL","46.90","016345-711280","9326","","","1","GAL","1","1.000","46.90","7","10","146","","WI"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Black Beluga Lentils OG","8/16 OZ","29.22","683855-060414","9367","","","16","OZ","8","1.000","29.22","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Black Kabuli Chickpeas OG","8/16 OZ","31.60","683855-060216","9378","","","16","OZ","8","1.000","31.60","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Farro Semi-pearled OG","8/16 OZ","30.21","683855-060131","9377","","","16","OZ","8","1.000","30.21","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","French Style Lentils OG","8/16 OZ","29.22","683855-060438","9368","","","16","OZ","8","1.000","29.22","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Green Lentils OG","8/16 OZ","27.73","683855-060421","9370","","","16","OZ","8","1.000","27.73","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Harvest Gold Lentils OG","8/16 OZ","30.21","683855-060476","9371","","","16","OZ","8","1.000","30.21","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Pardina Lentils OG","8/16 OZ","27.73","683855-060445","9369","","","16","OZ","8","1.000","27.73","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Petite Crimson Lentils OG","8/16 OZ","30.21","683855-060452","9372","","","16","OZ","8","1.000","30.21","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Purple Prairie Barley OG","8/16 OZ","25.24","683855-060117","9376","","","16","OZ","8","1.000","25.24","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TIMELESS NATURAL FOOD","","Yellow Split Peas OG","8/16 OZ","25.24","683855-060124","9374","","","16","OZ","8","1.000","25.24","7","10","150","",""
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TRIPLE CROWN","","BBQ Sauce, Cayenne OG","6/14 OZ","23.70","701715-770461","9851","","","14","OZ","6","1.000","23.70","7","10","82","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TRIPLE CROWN","","BBQ Sauce, Cayenne Spicy Hot GF OG - BULK","1 GAL","27.00","000000-00BULK","9432","","","1","GAL","1","1.000","27.00","7","10","82","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TRIPLE CROWN","","BBQ Sauce, Classic Original GF OG","6/14 OZ","23.70","799665-727253","9823","","","14","OZ","6","1.000","23.70","7","10","82","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TRIPLE CROWN","","BBQ Sauce, Classic Original GF OG - BULK","1 GAL","27.00","701715-770454","8563","","","1","GAL","1","1.000","27.00","7","10","82","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","TRIPLE CROWN","","BBQ Sauce, Harvest w/Local Tomatoes GF OG","6/9 OZ","23.70","602938-538213","9850","","","9","OZ","6","1.000","23.70","7","10","82","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","VALLEY'S OWN BAKEHOUSE","","Chow Mein Noodle GF","16/10 OZ","63.45","609000-077984","9744","","","10","OZ","16","1.000","63.45","7","10","176","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","VALLEY'S OWN BAKEHOUSE","","Seasoned Croutons/Stuffing Cubes GF","12/10 OZ","45.00","609000-078004","8229","","***SALE***","10","OZ","12","1.000","57.95","7","10","176","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Cacao Butter, Raw OG (unrefined from the cacao bean, ivory color)","6/8 OZ","38.97","898392-000278","10407","","***SALE***","8","OZ","6","1.000","45.85","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Cacao Powder, Raw OG","6/1 LB","73.50","898392-000155","10605","","","1","LB","6","1.000","73.50","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Coconut Butter OG (pureed coconut 65% coconut oil)","6/14 OZ","38.97","898392-003958","10348","","***SALE***","14","OZ","6","1.000","45.85","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Coconut Chips Unsweetened OG","6/7 OZ","24.40","898392-004122","10603","","","7","OZ","6","1.000","24.40","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Coconut Flakes Unsweetened OG","6/8 OZ","20.74","898392-003965","10350","","***SALE***","8","OZ","6","1.000","24.40","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Coconut Oil, Centrifuge Extracted OG (virgin unrefined)","6/14 OZ","49.55","898392-004047","10347","","***SALE***","14","OZ","6","1.000","58.30","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Coconut Oil, Refined OG (ultra clean, expeller pressed, neutral taste)","6/14 OZ","29.20","898392-004009","10346","","***SALE***","14","OZ","6","1.000","34.37","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Flour, GF Almond OG (almond meal from un-blanched almonds)","6/12 OZ","61.71","898392-004634","10352","","***SALE***","12","OZ","6","1.000","72.60","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Flour, GF Coconut OG (from low-temp dried coconut flakes)","6/1 LB","20.74","898392-000308","10406","","***SALE***","1","LB","6","1.000","24.40","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","WILDLY ORGANIC ","","Vinegar, Coconut OG (from fermented coconut sap)","6/11.8 OZ","19.45","898392-000360","10451","","***SALE***","11.8","OZ","6","1.000","22.90","7","10","224","","MN"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","ZAZA'S PASTA","","Fettucine, Garlic Chive ","6/8 OZ","20.00","868938-000109","10590","","","8","OZ","6","1.000","20.00","7","10","197","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","ZAZA'S PASTA","","Fettucine, Spinach","6/8 OZ","20.00","868938-000123","10592","","","8","OZ","6","1.000","20.00","7","10","197","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","ZAZA'S PASTA","","Fettucine, Tomato Basil ","6/8 OZ","20.00","868938-000130","10593","","","8","OZ","6","1.000","20.00","7","10","197","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","ZAZA'S PASTA","","Pappardelle, Mediterranean Herb ","6/8 OZ","20.00","868938-000154","10591","","","8","OZ","6","1.000","20.00","7","10","197","","IA"
"GROCERY AND DRY BULK","DRY GROCERY, PACKAGED","ZAZA'S PASTA","","Pappardelle, Traditional","6/8 OZ","20.00","868938-000147","10594","","","8","OZ","6","1.000","20.00","7","10","197","","IA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Almonds, Natural OG","25 LB","292.20","000000-00BULK","9218","","","25","LB","1","1.000","292.20","7","53","","","CA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Almonds, Roasted OG","25 LB","284.40","000000-00BULK","9219","","","25","LB","1","1.000","284.40","7","53","","","CA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Almonds, Tamari Roasted ","25 LB","262.50","000000-00BULK","9220","","","25","LB","1","1.000","262.50","7","53","","","CA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Cashews FT OG","25 LB","248.45","000000-00BULK","9221","","","25","LB","1","1.000","248.45","7","53","","","EL SALVADOR"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Cashews, Roasted/Salted FT OG","25 LB","300.00","000000-00BULK","9222","","","25","LB","1","1.000","300.00","7","53","","","INDIA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Chocolate Chips, Bitter Sweet 70% FT OG","3/11 LB","228.25","000000-00BULK","9227","","","11","LB","3","1.000","228.25","7","53","","","PERU/PARAGUA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Chocolate Chips, Semi Sweet FT OG","3/11 LB","206.25","000000-00BULK","9228","","","11","LB","3","1.000","206.25","7","53","","","PERU/PARAGUA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Chocolate, Dark Mini Bars FT OG","888 CT","175.00","000000-00BULK","9229","","","888","CT","1","1.000","175.00","7","53","","","DR/PERU"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Cocoa, Baking FT OG ","2/5 LB","81.25","000000-00BULK","9225","","","5","LB","2","1.000","81.25","7","53","","","DR"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Cocoa, Hot FT OG","2/5 LB","70.00","000000-00BULK","9226","","","5","LB","2","1.000","70.00","7","53","","","DR/PARAG/USA"
"GROCERY AND DRY BULK","EQUAL EXCHANGE","","","Raisins, Flame FT","22 LB","75.80","000000-00BULK","9224","","conventional","22","LB","1","1.000","75.80","7","53","","","CHILE"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Baking Powder 5 LB","5 LB","19.90","089836-023131","10354","","","5","LB","1","1.000","19.90","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Bean, Garbanzo Dried OG","25 LB","48.20","000000-00BULK","24","","","25","LB","1","1.000","48.20","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Beans, Black Dried OG","25 LB","44.50","000000-00BULK","609","","","25","LB","1","1.000","44.50","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Beans, Garbanzo OG","25 LB","45.48","000000-00BULK","1894","","","25","LB","1","1.000","45.48","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Beans, Great Northern Dried OG","25 LB","46.55","000000-00BULK","25","","","25","LB","1","1.000","46.55","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Beans, Navy Dried OG","25 LB","45.50","000000-00BULK","655","","","25","LB","1","1.000","45.50","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Beans, Red Chili Small Dried OG","25 LB","45.85","000000-00BULK","656","","","25","LB","1","1.000","45.85","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Cereal, Seven Grain OG","25 LB","56.15","000000-00BULK","183","","","25","LB","1","1.000","56.15","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Corn Meal, Yellow, Great River Medium OG","25 LB","30.95","000000-00BULK","186","","","25","LB","1","1.000","30.95","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Bread, Baker's Field LOCAL","50 LB","50.00","000000-00BULK","10561","","LOCAL","50","LB","1","1.000","50.00","7","13","","","MN"
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, Bread, Bay State OG","50 LB","34.50","000000-00BULK","184","","","50","LB","1","1.000","34.50","7","13","","",""
"GROCERY AND DRY BULK","FLOURS, GRAINS, DRIED BEANS","","","Flour, High Gluten, Bay State OG","50 LB","47.15","000000-00BULK","185","","","50","LB","1","1.000","47.15","7","13","","",""
